GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDKN2B	DEL	492.411	169.776	0.384	0.448	NA	NA
CLASP1	MUT	492.411	4.940	0.006	0.006	NA	NA
PTEN	MUT	492.411	146.881	0.299	0.314	NA	NA
MLL	MUT	492.411	3.743	0.009	0.009	NA	NA
TRRAP	MUT	492.411	15.138	0.034	0.034	NA	NA
LUM	MUT	492.411	2.882	0.012	0.012	NA	NA
ELAVL2	DEL	492.411	18.706	0.088	0.143	NA	NA
FFAR3	DEL	27.340	19.468	0.055	0.067	NA	NA
WNT10A	MUT	27.340	3.130	0.006	0.006	NA	NA
PCDHB13	MUT	6.760	0.087	0.012	0.012	NA	NA
CACNA1H	DEL	2.748	4.135	0.034	0.043	NA	NA
