GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDKN2A	DEL	264.451	99.102	0.448	0.470	Y	NA
CFTR	MUT	264.451	8.848	0.021	0.021	N	NA
DRD5	MUT	264.451	7.957	0.027	0.027	N	NA
CDKN2B	DEL	264.451	85.947	0.381	0.448	N	NA
COL4A5	MUT	264.451	3.518	0.012	0.012	N	NA
FN1	MUT	264.451	7.503	0.018	0.018	N	NA
ITGB7	MUT	264.451	2.532	0.009	0.009	N	NA
SP110	MUT	264.451	0.806	0.003	0.006	N	NA
MXD1	MUT	264.451	0.806	0.003	0.003	N	NA
STAT3	MUT	264.451	0.806	0.003	0.003	N	NA
KCNA4	MUT	3.589	0.024	0.006	0.006	N	NA
