GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ATM	MUT	353.469	6.839	0.018	0.018	Y	NA
COL6A3	MUT	353.469	11.578	0.034	0.034	N	NA
HLA-DRB1	AMPL	353.469	53.792	0.189	0.189	N	NA
PIK3R1	MUT	353.469	31.710	0.091	0.091	Y	NA
PTEN	MUT	353.469	82.314	0.290	0.314	Y	NA
SYNJ1	AMPL	353.469	2.281	0.006	0.006	N	NA
RB1	DEL	353.469	24.137	0.067	0.070	Y	NA
PRKY	DEL	10.851	35.216	0.165	0.195	N	NA
PCDH11Y	DEL	10.417	13.971	0.186	0.198	N	NA
ADCY2	MUT	3.021	0.022	0.006	0.009	N	NA
