GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CAMK2A	MUT	253.656	0.773	0.003	0.003	NA	NA
EGFR	AMPL_MUT	253.656	212.540	0.393	0.393	NA	NA
LAMA1	MUT	253.656	14.030	0.018	0.018	NA	NA
PTPN11	MUT	253.656	5.094	0.012	0.012	NA	NA
IFNA1	DEL	253.656	47.119	0.110	0.256	NA	NA
IFNA10	DEL	253.656	26.877	0.061	0.213	NA	NA
WNT9B	MUT	253.656	0.773	0.003	0.003	NA	NA
GABRA6	MUT	19.771	10.281	0.024	0.027	NA	NA
CDKN2A	DEL	8.305	193.770	0.454	0.470	NA	NA
CDH9	MUT	6.344	1.773	0.021	0.021	NA	NA
PCDHGC5	MUT	6.344	14.185	0.107	0.110	NA	NA
MAP3K4	MUT	5.489	1.180	0.009	0.009	NA	NA
LRP2	MUT	4.885	19.276	0.046	0.046	NA	NA
TAF1L	MUT	2.783	0.008	0.003	0.024	NA	NA
