GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
APOB	MUT	455.277	19.241	0.040	0.040	NA	NA
CDK6	AMPL	455.277	9.458	0.018	0.018	NA	NA
CDKN2B	DEL	455.277	169.776	0.384	0.448	NA	NA
COL1A2	AMPL	455.277	25.695	0.043	0.043	NA	NA
EGFR	AMPL	455.277	212.540	0.393	0.393	NA	NA
EGR1	MUT	455.277	5.480	0.009	0.009	NA	NA
PARP1	MUT	455.277	3.057	0.006	0.006	NA	NA
GNGT1	AMPL	455.277	11.639	0.015	0.015	NA	NA
HKR1	MUT	14.662	0.045	0.003	0.003	NA	NA
NUP54	MUT	8.370	0.034	0.006	0.006	NA	NA
PCDHAC2	MUT	6.574	13.228	0.101	0.101	NA	NA
