GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ANK1	MUT	651.505	6.127	0.024	0.037	N	NA
COL6A2	MUT	651.505	9.922	0.027	0.027	N	NA
EP300	MUT	651.505	3.869	0.009	0.009	Y	NA
HLA-DRB1	AMPL	651.505	53.792	0.189	0.189	N	NA
PIK3R1	MUT	651.505	31.710	0.091	0.091	Y	NA
SMAD4	MUT	651.505	2.995	0.006	0.006	N	NA
TEK	MUT	651.505	13.031	0.034	0.064	N	NA
NF1	MUT	651.505	20.651	0.055	0.095	Y	NA
FGFR4	MUT	651.505	5.932	0.012	0.012	N	NA
KCNG1	MUT	6.273	1.077	0.009	0.012	N	NA
