GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CD3G	AMPL	1095.539	27.459	0.030	0.030	NA	NA
FLI1	MUT	1095.539	6.842	0.009	0.009	NA	NA
SEC61G	AMPL	1095.539	60.025	0.177	0.317	NA	NA
CDKN2A	DEL	1095.539	193.770	0.454	0.470	NA	NA
CDKN2B	DEL	1095.539	169.776	0.384	0.448	NA	NA
PCDHA8	DEL	1095.539	3.410	0.012	0.012	NA	NA
IFNA1	DEL	1095.539	47.119	0.110	0.256	NA	NA
IFNB1	DEL	1095.539	16.294	0.040	0.174	NA	NA
IFNA10	DEL	1095.539	26.877	0.061	0.213	NA	NA
ELAVL2	DEL	5.598	18.706	0.088	0.143	NA	NA
