GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ACAN	MUT	358.902	4.093	0.012	0.012	N	NA
EGFR	MUT	358.902	132.502	0.393	0.393	Y	NA
LAMB1	MUT	358.902	5.938	0.015	0.015	N	NA
SEC61G	AMPL	358.902	37.325	0.159	0.317	N	NA
CDKN2A	DEL	358.902	109.473	0.448	0.470	Y	NA
PIK3R1	MUT	358.902	31.710	0.091	0.091	Y	NA
CDKN2B	DEL	358.902	95.313	0.381	0.448	N	NA
RBMX	MUT	5.589	0.017	0.003	0.009	N	NA
PCDHA10	DEL	4.090	5.329	0.024	0.024	N	NA
GRIN2A	MUT	2.940	5.726	0.021	0.024	N	NA
