GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
AZI1	MUT	1124.697	3.429	0.003	0.006	NA	NA
CDK7	MUT	1124.697	4.841	0.006	0.006	NA	NA
CDKN2A	DEL	1124.697	174.479	0.421	0.470	NA	NA
EGFR	AMPL_MUT	1124.697	212.175	0.393	0.393	NA	NA
POLR2A	MUT	1124.697	5.007	0.006	0.006	NA	NA
KLHL9	DEL	1124.697	10.024	0.058	0.229	NA	NA
CDH18	MUT	1124.697	6.730	0.015	0.027	NA	NA
MAGOH	MUT	1124.697	3.429	0.003	0.003	NA	NA
TJP3	MUT	1124.697	3.429	0.003	0.009	NA	NA
ELAVL2	DEL	1124.697	18.624	0.088	0.143	NA	NA
PRKG2	MUT	1124.697	6.161	0.012	0.015	NA	NA
