GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDKN2A	DEL	394.180	87.395	0.418	0.470	Y	NA
DNMT1	MUT	394.180	2.079	0.006	0.006	N	NA
CDKN2B	DEL	394.180	6.735	0.037	0.448	N	NA
ERG	MUT	394.180	2.870	0.009	0.012	Y	NA
FN1	MUT	394.180	4.157	0.012	0.018	N	NA
PRKY	DEL	394.180	29.734	0.162	0.195	N	NA
SEC61G	AMPL	394.180	6.041	0.101	0.317	N	NA
VAV2	MUT	394.180	1.202	0.003	0.009	N	NA
PIK3C2G	MUT	394.180	4.516	0.018	0.027	N	NA
TBL1Y	DEL	394.180	5.607	0.021	0.195	N	NA
HLA-DRB1	AMPL	394.180	40.415	0.165	0.189	N	NA
PCDH11Y	DEL	7.119	9.813	0.186	0.198	N	NA
