GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDKN2A	DEL	1079.643	174.479	0.421	0.470	NA	NA
EGFR	AMPL	1079.643	212.175	0.393	0.393	NA	NA
MMP1	MUT	1079.643	3.292	0.003	0.003	NA	NA
PTEN	MUT	1079.643	126.731	0.259	0.314	NA	NA
FGG	MUT	1079.643	5.995	0.006	0.012	NA	NA
RYR3	MUT	1079.643	4.814	0.024	0.052	NA	NA
ELAVL2	DEL	1079.643	18.624	0.088	0.143	NA	NA
PRKAG2	MUT	1079.643	3.353	0.015	0.018	NA	NA
ZNF681	MUT	8.126	0.025	0.003	0.009	NA	NA
PCDHGC5	MUT	6.593	13.926	0.085	0.110	NA	NA
PLK3	MUT	3.305	0.010	0.003	0.003	NA	NA
