GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
ACTA2	DEL	699.259	17.836	0.027	0.027	NA	NA
ADAM12	DEL	699.259	15.796	0.024	0.024	NA	NA
BUB3	DEL	699.259	14.355	0.021	0.021	NA	NA
CDC2	DEL	699.259	6.170	0.009	0.009	NA	NA
CDK4	AMPL	699.259	64.697	0.113	0.116	NA	NA
CHAF1A	MUT	699.259	5.059	0.009	0.009	NA	NA
EPC1	DEL	699.259	12.715	0.018	0.018	NA	NA
MDM2	AMPL	699.259	35.160	0.058	0.076	NA	NA
RHOBTB1	DEL	699.259	6.170	0.009	0.009	NA	NA
STAT6	DEL	699.259	13.522	0.021	0.021	NA	NA
TCF7L2	DEL	699.259	13.795	0.021	0.021	NA	NA
TIMELESS	DEL	699.259	2.167	0.012	0.015	NA	NA
UBE2D1	DEL	699.259	10.268	0.012	0.012	NA	NA
VIM	DEL	699.259	7.745	0.012	0.015	NA	NA
ZWINT	DEL	699.259	10.268	0.012	0.015	NA	NA
NUP107	AMPL	699.259	11.654	0.021	0.021	NA	NA
SMC3	DEL	699.259	10.038	0.024	0.024	NA	NA
CASP7	DEL	699.259	10.012	0.015	0.015	NA	NA
ITGB1	DEL	699.259	12.783	0.018	0.018	NA	NA
CXCL12	DEL	699.259	9.599	0.015	0.015	NA	NA
EGFR	MUT	699.259	212.540	0.393	0.393	NA	NA
ITGA5	DEL	699.259	6.560	0.009	0.009	NA	NA
ITGA8	DEL	699.259	8.794	0.015	0.015	NA	NA
LAMC1	MUT	699.259	4.653	0.006	0.006	NA	NA
LRP1	DEL	699.259	24.038	0.034	0.034	NA	NA
PLAU	DEL	699.259	14.355	0.021	0.021	NA	NA
PTPRF	MUT	699.259	7.349	0.012	0.012	NA	NA
COL17A1	DEL	699.259	10.118	0.018	0.024	NA	NA
PTEN	DEL	699.259	146.881	0.299	0.314	NA	NA
MKI67	DEL	699.259	18.124	0.027	0.034	NA	NA
BTRC	DEL	699.259	7.996	0.015	0.015	NA	NA
DCTN2	DEL	699.259	32.033	0.061	0.064	NA	NA
FGFR2	DEL	699.259	19.073	0.027	0.027	NA	NA
PRKCQ	DEL	699.259	9.145	0.015	0.015	NA	NA
VCL	DEL	699.259	14.355	0.021	0.021	NA	NA
FAS	DEL	699.259	11.941	0.021	0.024	NA	NA
IFNG	DEL	699.259	20.893	0.034	0.034	NA	NA
NFKB2	DEL	699.259	5.509	0.009	0.015	NA	NA
ALOX5	DEL	699.259	5.372	0.009	0.021	NA	NA
EGR2	DEL	699.259	3.849	0.012	0.015	NA	NA
DDIT3	DEL	699.259	28.466	0.043	0.073	NA	NA
CALML5	DEL	699.259	7.857	0.015	0.015	NA	NA
WNT8B	DEL	699.259	7.978	0.012	0.012	NA	NA
PNLIP	DEL	699.259	4.265	0.012	0.015	NA	NA
HNRNPF	DEL	699.259	12.138	0.018	0.018	NA	NA
CSDE1	MUT	699.259	2.132	0.003	0.003	NA	NA
MGEA5	DEL	699.259	2.140	0.006	0.015	NA	NA
PARD3	DEL	699.259	9.676	0.018	0.018	NA	NA
GLI1	DEL	699.259	40.699	0.064	0.064	NA	NA
SLC18A2	DEL	699.259	10.351	0.018	0.018	NA	NA
NRP1	DEL	699.259	8.003	0.018	0.018	NA	NA
CAMK2G	DEL	699.259	14.355	0.021	0.021	NA	NA
FZD10	MUT	699.259	2.974	0.012	0.012	NA	NA
FZD8	DEL	699.259	7.978	0.012	0.012	NA	NA
GRK5	DEL	699.259	10.277	0.018	0.018	NA	NA
HTR7	DEL	699.259	11.758	0.018	0.018	NA	NA
KIF5A	DEL	699.259	28.156	0.058	0.064	NA	NA
KIF5B	DEL	699.259	8.495	0.015	0.018	NA	NA
PTF1A	DEL	34.290	2.248	0.012	0.012	NA	NA
ZNF239	DEL	34.290	0.263	0.018	0.018	NA	NA
ZNF37A	DEL	34.290	0.242	0.015	0.018	NA	NA
HOXC5	DEL	20.490	0.098	0.006	0.006	NA	NA
HOXC8	DEL	20.490	0.062	0.003	0.003	NA	NA
PLCE1	DEL	8.696	12.754	0.018	0.018	NA	NA
RGS10	DEL	8.696	8.172	0.018	0.018	NA	NA
CDH23	DEL	6.337	13.958	0.030	0.030	NA	NA
PCDH15	DEL	6.337	8.786	0.027	0.027	NA	NA
EMX2	DEL	5.720	2.189	0.009	0.015	NA	NA
ARL3	DEL	3.808	0.039	0.012	0.012	NA	NA
NEUROG3	DEL	3.679	2.151	0.018	0.018	NA	NA
DUSP5	DEL	3.551	6.083	0.012	0.015	NA	NA
CPXM2	DEL	3.297	0.048	0.015	0.027	NA	NA
PTGES3	DEL	3.292	0.036	0.006	0.009	NA	NA
KCNIP2	DEL	3.190	3.764	0.012	0.012	NA	NA
HNRNPH3	DEL	3.065	3.073	0.015	0.021	NA	NA
DTX3	DEL	3.019	1.847	0.006	0.073	NA	NA
ABCC2	DEL	2.945	0.009	0.003	0.012	NA	NA
PPP3CB	DEL	2.818	1.691	0.021	0.024	NA	NA
PRKG1	DEL	2.584	2.725	0.015	0.018	NA	NA
IRAK3	DEL	2.566	7.158	0.018	0.024	NA	NA
EXOSC1	DEL	2.513	0.017	0.006	0.012	NA	NA
CHUK	DEL	2.503	3.918	0.009	0.012	NA	NA
