GENE	TYPE	SAMPLE_IMPACT	DATA_SET_IMPACT	DRIVER_FREQUENCY	MUTATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER
CDKN2A	DEL	345.980	131.720	0.448	0.470	NA	NA
CDKN2B	DEL	345.980	113.208	0.381	0.448	NA	NA
COL22A1	MUT	345.980	3.659	0.012	0.015	NA	NA
EZR	MUT	345.980	4.027	0.012	0.012	NA	NA
TTN	MUT	345.980	28.658	0.052	0.207	NA	NA
EGFR	AMPL	345.980	154.537	0.393	0.393	NA	NA
LRP1	MUT	345.980	17.638	0.034	0.034	NA	NA
RYR2	MUT	21.906	13.193	0.052	0.079	NA	NA
PCDHB4	MUT	13.647	0.092	0.006	0.006	NA	NA
KCNB2	MUT	5.539	1.206	0.012	0.015	NA	NA
