MBD2_DOWN	19	2	0.011	0	0.000	0.000	0	0	-
HTT_DOWN	149	2	0.011	1	0.005	0.500	15.3846	26.7276	-
NCSTN_DOWN	40	2	0.011	0	0.000	0.000	0	0	-
PARVG_DOWN	23	33	0.176	16	0.086	0.485	27.1667	64.9975	-
PVR_DOWN	9	4	0.021	1	0.005	0.250	92.0000	208.0598	-
HOXD10_UP	6	0	0.000	0	0.000	-	0	0	-
KIAA0776_UP	3	2	0.011	0	0.000	0.000	0	0	-
DDX42_UP	9	7	0.037	2	0.011	0.286	14.0000	19.6287	-
CDC6_UP	86	0	0.000	0	0.000	-	0	0	-
RAPSN_DOWN	36	0	0.000	0	0.000	-	0	0	-
ENPEP_DOWN	1	95	0.508	14	0.075	0.147	25.5000	67.1060	-
IDE_DOWN	4	29	0.155	3	0.016	0.103	45.0000	98.6339	-
THBS4_DOWN	33	0	0.000	0	0.000	-	0	0	-
CNOT6L_UP	1	2	0.011	1	0.005	0.500	6.0000	11.5610	-
TRAF1_UP	49	17	0.091	6	0.032	0.353	11.0000	18.5682	-
TBCD_DOWN	16	2	0.011	0	0.000	0.000	0	0	-
H2AFJ_DOWN	3	12	0.064	0	0.000	0.000	0	0	-
RAB4A_DOWN	15	5	0.027	3	0.016	0.600	27.5000	66.1608	-
BET1_UP	5	8	0.043	1	0.005	0.125	2.0000	1.2490	-
YWHAH_UP	87	31	0.166	26	0.139	0.839	24.1818	44.7975	-
ABR_DOWN	19	36	0.193	19	0.102	0.528	34.0000	66.1991	-
SS18_DOWN	2	10	0.053	0	0.000	0.000	0	0	-
OR56A4_DOWN	2	0	0.000	0	0.000	-	0	0	-
SLBP_DOWN	34	0	0.000	0	0.000	-	0	0	-
MYBL1_UP	21	0	0.000	0	0.000	-	0	0	-
SMARCC2_DOWN	73	0	0.000	0	0.000	-	0	0	-
CD53_UP	41	6	0.032	4	0.021	0.667	19.6250	51.1509	-
KIR2DL2_DOWN	9	0	0.000	0	0.000	-	0	0	-
OR14A16_UP	2	0	0.000	0	0.000	-	0	0	-
SP3_UP	152	13	0.070	13	0.070	1.000	25.2500	72.1776	-
USP2_UP	1	1	0.005	0	0.000	0.000	0	0	-
